Student_ID,Student_Name,Gender,Age,Department,Year,City,Study_Hours_Per_Day,Attendance_Percentage,Assignment_Score,Internal_Marks,Sleep_Hours,Screen_Time_Hours,Commute_Time_Minutes,Previous_GPA,Extracurricular_Hours,Internet_Access,Internet_Quality,Hostel,Scholarship,Study_Method,Stress_Level,Fees_Paid,Enrollment_Date,Last_Exam_Date,Internship,Projects_Completed,Final_Score,Grade,Pass_Fail,Placement_Status,Starting_Salary_LPA,Library_Books_Issued
100934,Pooja Rao,Male,22.0,Electronics,3rd Year,Mysore,8.5,45.06,58.66,100.0,5.35,11.98,47.2,7.14,0.95,Yes,Good,Yes,No,Mixed,5.65,Yes,2023-02-24,2023-05-23,Yes,2,72.91,A,Pass,Higher Studies,,7
110427,Kavya Sharma,Male,20.0,Commerce,3rd Year,Kochi,2.22,90.51,67.47,59.59,5.54,4.71,58.2,7.27,3.23,Yes,Good,No,No,Self Study,4.8,Yes,2025-06-30,2025-09-29,No,3,67.88,B,Pass,Higher Studies,,11
109156,Kavya Nair, Female,20.0,Data Science,3rd Year,Coimbatore,4.9,55.99,44.66,64.17,7.64,2.42,52.4,6.09,3.03,Yes,Good,No,No,Classroom,2.65,No,2023-03-02,2023-07-29,Yes,3,53.32,C,Pass,Higher Studies,,10
107512,Sneha Singh,Female,25.0,Computer Science,1st Year,Chennai,5.31,69.53,67.6,77.83,7.9,5.2,80.8,7.34,2.14,Yes,,No,Yes,Mixed,5.95,Yes,2021-08-16,2021-12-21,Yes,1,68.83,B,Pass,Placed,2.4,10
108057,Ishaan Kapoor,Male,19.0,,3rd Year,Mysore,6.73,66.61,81.81,87.43,7.24,5.36,23.8,7.74,4.49,Yes,Good,No,No,Online,3.5,Yes,2024-11-10,2025-06-01,No,4,74.07,A,Pass,Placed,5.83,5
104495,Sneha Mehta,Female,21.0,Electronics,3rd Year,Delhi,2.45,55.29,74.44,31.35,6.11,2.16,19.6,6.37,3.65,Yes,Good,Yes,No,Classroom,4.31,Yes,2024-03-19,2024-09-28,Yes,0,50.32,C,Pass,Higher Studies,,13
102633,Priya Mehta,Female,25.0,Business Administration,2nd Year,Coimbatore,2.0,87.06,87.68,76.24,5.94,3.64,51.0,7.89,2.62,Yes,poor,No,No,Coaching,2.33,Yes,2024-01-14,2024-04-06,Yes,1,73.85,A,Pass,Not Placed,,8
110817,Riya Kapoor,Female,18.0,Electronics ,Final Year,Kolkata,7.04,74.54,74.14,57.72,7.66,7.42,36.0,5.61,3.82,Yes,Excellent,No,Yes,Online,2.69,Yes,2022-10-02,2023-04-17,Yes,1,74.71,A,Pass,Placed,3.82,4
108897,Rahul Gupta,Male,20.0,Computer Science,2nd Year,Chennai,3.53,95.99,81.04,46.83,6.06,1.07,70.5,5.39,0.55,Yes,Good,No,No,Self Study,6.94,Yes,2023-11-11,2024-04-14,No,1,70.39,A,Pass,Looking for Job,,7
108624,Isha Verma,Female,23.0,Data Science,2nd Year,Bangalore,4.32,53.17,95.73,75.41,6.83,3.5,58.6,8.43,6.24,Yes,Poor,Yes,No,Self Study,5.24,Yes,2022-04-04,2022-11-30,Yes,5,84.94,A+,Pass,Placed,4.4,11
107833,Meera Rao,Male,25.0,Information Technology,Final Year,Delhi,8.58,80.24,63.08,73.92,8.42,4.16,18.3,8.45,4.76,No,Good,No,No,Coaching,4.95,Yes,2024-05-01,2024-10-24,No,3,91.36,A+,Pass,Not Placed,,10
104389,Priya Nair,Female,24.0,Information Technology,3rd Year,Delhi,4.91,94.84,80.02,61.03,7.31,6.61,38.9,7.03,2.3,Yes,Good,Yes,No,Online,4.57,Yes,2025-02-10,2025-08-15,Yes,1,72.31,A,Pass,Placed,5.11,10
100146,Aisha Sharma,Female,22.0,Business Administration,2nd Year,Kochi,4.29,80.86,68.18,23.42,7.77,4.53,47.1,7.37,0.66,Yes,Good,Yes,No,Classroom,1.49,Yes,2023-10-16,2024-02-03,No,0,60.48,B,Pass,Not Placed,,12
106468,Aman Khan,Female,21.0,Information Technology,3rd Year,Kolkata,6.33,67.01,47.0,62.33,7.98,5.8,85.0,8.27,5.07,Yes,Good,Yes,No,Classroom,1.81,Yes,2022/11/29,02/28/2023,No,1,68.78,B,Pass,Not Placed,,10
102034,Arjun Patel,Female,21.0,Information Technology,3rd Year,Kochi,1.04,56.14,77.07,60.33,8.17,7.41,27.5,6.94,1.94,Yes,Average,Yes,Yes,Online,2.62,Yes,2021-08-05,2022-02-13,Yes,1,64.48,B,Pass,Looking for Job,,6
111087,Rohan Iyer,Other,18.0,Data Science,Final Year,Delhi,0.5,78.51,53.72,59.51,6.1,5.4,61.3,8.38,0.92,Yes,Excellent,No,No,Self Study,3.71,Yes,2023-12-01,2024-05-16,Yes,1,51.09,C,Pass,Not Placed,,9
101166,Rohan Singh,Female,20.0,information technology,2nd Year,Delhi,3.92,81.72,61.77,90.65,6.89,6.8,73.7,7.06,3.93,Yes,Poor,No,No,Mixed,6.2,Yes,2022-03-19,2022-09-30,No,2,72.77,A,Pass,Looking for Job,,10
102051,Rohan Das,Female,22.0,Commerce,3rd Year,KOLKATA,1.11,78.58,52.96,64.17,7.76,7.98,50.2,7.0,1.91,Yes,Average,No,Yes,Self-study,6.08,Yes,2022-10-29,2023-02-13,No,2,56.4,C,Pass,Placed,6.19,8
103761,Aman Mehta,Female,23.0,Commerce,3rd Year,Hyderabad,7.06,85.61,63.68,100.0,7.16,6.79,50.6,7.58,3.38,Yes,Excellent,Yes,No,Mixed,4.08,Yes,2024-04-05,2024-10-01,Yes,1,79.53,A,Pass,Not Placed,,8
104436,Priya Gupta,Male,25.0,Business Administration,Final Year,Chennai,7.44,76.19,68.95,98.52,7.02,5.0,34.6,7.9,0.21,Yes,Excellent,Yes,No, Online,2.33,Yes,2024-09-07,2025-03-27,Yes,1,89.02,A+,Pass,Placed,7.65,8
103431,Reyansh Iyer,Male,25.0,Computer Science,3rd Year,Bangalore,7.89,93.31,88.84,43.02,6.45,4.49,27.2,7.01,2.26,Yes,Good,No,Yes,Classroom,5.75,Yes,2022-02-09,2022-10-06,No,2,80.29,A+,Pass,Placed,4.51,8
108191,Reyansh Reddy,Male,25.0,Computer Science,1st Year,Bangalore,5.3,64.76,44.15,88.19,8.86,7.27,5.0,8.95,1.47,Yes,Good,Yes,No,Self Study,3.29,Yes,2021-08-05,2022-01-03,No,1,71.67,A,Pass,Not Placed,,9
110651,Karan Das,Female,22.0,Electronics,2nd Year,Kolkata,9.82,87.07,85.16,66.05,4.97,1.87,124.1,8.56,4.38,Yes,Good,No,Yes,Mixed,5.62,Yes,2024-09-10,2025-06-10,No,1,93.1,A+,Pass,Placed,5.13,11
107070,Sneha Khan,Female,22.0,Business Administration,Final Year,Bangalore,4.84,80.26,50.26,57.27,4.71,9.52,53.2,7.08,1.59,Yes,Average,No,No,Mixed,5.39,Yes,2022-06-05,2023-01-15,Yes,3,62.09,B,Pass,Not Placed,,8
104362,Reyansh Verma,Male,23.0,Data Science,Final Year,Coimbatore,6.19,82.39,66.63,63.1,,3.76,48.7,8.58,0.0,Yes,Excellent,Yes,No,Classroom,3.95,Yes,2023-01-30,2023-06-11,No,1,75.9,A,Pass,Placed,7.25,9
110617,Kabir Rao,Female,19.0,Business Administration,3rd Year,Chennai,8.24,67.58,64.32,90.51,5.93,8.2,36.2,6.81,5.12,Yes,Good,No,No,Mixed,5.33,Yes,2024-07-09,2025-03-18,No,2,68.2,B,Pass,Higher Studies,,14
109455,Rahul Reddy,Male,20.0,Commerce,Final Year,,9.48,69.4,51.7,74.03,6.06,5.3,28.0,6.21,4.6,Yes,EXCELLENT,No,No,Classroom,7.09,Yes,2024-08-01,2025-02-20,Yes,2,73.97,A,Pass,Not Placed,,8
101772,Priya Kapoor,Female,19.0,Data Science,Final Year,Pune,4.23,90.44,92.68,48.16,5.77,6.2,5.0,6.68,1.61,No,Excellent,Yes,No,Classroom,7.84,Yes,13/08/2022,01/10/2023,No,4,65.45,B,Pass,Placed,2.41,6
103512,Ishaan Nair,Female,24.0,Data Science,Final Year,Hyderabad,6.13,72.42,90.11,83.55,8.14,6.35,65.7,9.02,1.92,Yes,Good,No,No,Classroom,5.92,Yes,2023-07-11,2023-12-16,Yes,4,80.37,A+,Pass,Looking for Job,,9
100272,Rahul Malhotra,Female,23.0,Information Technology,2nd Year,Kolkata,9.92,66.03,48.55,66.85,4.74,7.69,27.6,6.55,3.79,Yes,Average,No,No,Online,4.07,Yes,2023-04-05,2023-10-03,No,3,80.33,A+,Pass,Placed,5.48,8
108437,Diya Rao,Female,21.0,Electronics,Final Year,Kochi,4.46,88.58,58.63,75.59,5.51,4.56,81.2,7.89,4.41,Yes,Good,Yes,No,Self-study,5.21,Yes,2023-07-15,2023-12-19,Yes,1,65.68,B,Pass,Higher Studies,,11
102033,Neha Patel,Male,21.0,Computer Science,2nd Year,Hyderabad,7.52,76.12,84.74,80.24,7.81,4.34,10.9,5.4,2.62,Yes,Poor,Yes,No,Mixed,2.97,Yes,2023-12-31,2024-07-09,No,3,75.32,A,Pass,Not Placed,,12
109006,Sneha Verma,Female,20.0,Data Science,Final Year,Chennai,6.52,,49.84,94.85,8.06,6.69,45.7,9.26,1.21,Yes,average,Yes,No,self study,4.71,Yes,2023-05-15,2024-01-11,No,1,78.42,A,Pass,Not Placed,,5
111753,Neha Joshi,Female,22.0,Business Administration,2nd Year,Kochi,4.41,76.51,81.58,72.74,,4.64,50.2,6.38,0.0,Yes,Average,Yes,No,Online,5.47,Yes,2024-08-11,2025-03-29,Yes,3,83.96,A+,Pass,Higher Studies,,11
103811,Meera Verma,Female,17.0,Commerce,3rd Year,coimbatore,4.81,93.68,99.66,64.17,3.5,6.93,46.1,7.26,3.62,Yes,Poor,No,No,Self Study,7.0,Yes,2023-10-30,2024-06-26,No,4,72.32,A,Pass,Not Placed,,9
109997,Aisha Das,Female,,Information Technology,3rd Year,Chennai,8.1,66.56,67.42,74.41,7.53,7.87,42.5,7.49,2.26,No,Good,No,Yes,MIXED,4.04,Yes,2023-01-30,2023-08-11,Yes,2,91.0,A+,Pass,Higher Studies,,7
104347,Kabir Patel,Male,22.0,Information Technology,1st Year,Chennai,9.07,68.51,70.97,46.96,6.1,9.47,5.0,7.61,2.15,No,Good,No,Yes,Self Study,5.99,Yes,2022-01-20,2022-10-16,No,2,64.87,B,Pass,Looking for Job,,8
100546,Karan Mehta,Female,22.0,Data Science,1st Year,Pune,7.39,79.46,37.17,85.09,8.03,5.32,55.0,7.44,2.73,Yes,Average,No,Yes,Online,1.0,Yes,2024-08-16,2024-11-07,Yes,6,77.73,A,Pass,Placed,6.02,6
103242,Aditya Sharma,Male,25.0,Information Technology,3rd Year,Pune,7.2,100.0,58.09,85.86,8.01,7.63,33.7,8.56,7.06,Yes,Average,Yes,No,Classroom,4.3,No,2022-05-08,2022-10-06,Yes,3,72.21,A,Pass,Higher Studies,,5
108931,Kabir Kapoor,Female,23.0,Mechanical,Final Year,Bangalore,6.24,89.08,48.55,82.1,5.29,1.12,21.5,6.63,1.33,No,Good,Yes,No,Classroom,1.0,Yes,2023-07-12,2023-11-10,Yes,1,73.6,A,Pass,Not Placed,,5
108503,Reyansh Mehta,Female,19.0,Information Technology,2nd Year,Coimbatore,7.51,75.68,74.21,67.62,6.61,5.8,65.3,8.44,1.21,Yes,Good,No,No,Classroom,7.59,Yes,2023-03-30,2023-08-22,Yes,1,78.91,A,Pass,Placed,5.75,6
109324,Aisha Kapoor,Other,22.0,Computer Science,1st Year,HYDERABAD,7.15,72.42,63.89,36.8,7.36,3.72,80.3,8.28,2.69,Yes,Average,No,No,Classroom,5.87,Yes,2022-11-10,2023-05-06,No,2,60.6,B,Pass,Higher Studies,,7
106950,Kavya Das,Male,17.0,Information Technology,2nd Year,Kolkata,6.47,74.23,86.11,86.12,6.42,5.94,5.0,7.77,5.19,Yes,Good,No,Yes,Online,3.94,Yes,2024-06-06,2025-01-14,No,1,80.02,A+,Pass,Not Placed,,3
107565,Aisha Khan,Female,22.0,Computer Science,2nd Year,Mysore,8.02,82.12,79.66,61.57,4.63,6.83,48.4,9.09,0.68,Yes,Poor,Yes,No,Coaching,6.7,Yes,2021-07-11,2022-03-08,Yes,1,78.9,A,Pass,Placed,5.88,4
100921,Aman Joshi,Female,19.0,Information Technology,1st Year,Pune,5.4,61.04,39.08,78.61,5.76,4.67,80.2,7.05,2.11,Yes,Average,No,No,Classroom,4.44,Yes,2023-03-23,2023-12-07,No,3,55.72,C,Pass,Not Placed,,10
111077,Aisha Verma,Female,21.0,Computer Science,3rd Year,Kochi,6.2,89.66,59.11,84.17,7.83,4.16,42.2,,2.96,Yes,Good,Yes,No,Classroom,5.31,Yes,2021-06-17,2021-11-01,Yes,3,74.56,A,Pass,Placed,3.75,9
106641,Meera Iyer,Female,20.0,Computer Science,3rd Year,Coimbatore,4.57,75.27,60.48,80.45,8.91,6.95,66.6,8.48,3.3,Yes,Average,No,No,Online,2.85,Yes,2024-02-11,2024-08-15,Yes,2,78.47,A,Pass,Placed,2.71,10
107695,Vivek Iyer,Female,18.0,Electronics,Final Year,Bangalore,2.3,60.36,99.56,58.13,8.53,3.81,72.0,5.77,3.03,Yes,Good,Yes,No,Self Study,1.34,Yes,2022-09-25,2022-12-27,No,3,71.08,A,Pass,Looking for Job,,10
108231,Sneha Iyer,Male,17.0,Data Science,3rd Year,Hyderabad,5.2,71.23,86.81,50.89,6.52,6.15,43.4,8.29,3.44,Yes,Good,No,No,Online,3.85,Yes,2022-07-27,2022-10-24,No,3,69.66,B,Pass,Not Placed,,16
107127,Pooja Joshi,Male,23.0,Computer Science,3rd Year,Coimbatore,6.03,78.25,61.98,43.42,8.69,4.24,5.0,7.53,3.93,Yes,Average,No,No,Classroom,3.28,Yes,2023-07-27,2024-01-26,Yes,1,71.85,A,Pass,Not Placed,,11
104279,Arjun Sharma,Male,20.0,Information Technology,3rd Year,Kolkata,3.79,79.09,74.93,47.44,6.31,2.64,70.8,7.09,3.45,Yes,,No,Yes,Mixed,5.82,Yes,2025-03-01,2025-05-23,Yes,1,56.76,C,Pass,Not Placed,,12
102984,Ananya Sharma,Female,24.0,Electronics,3rd Year,Pune,4.94,79.58,71.78,66.39,6.74,8.04,45.0,7.13,1.5,Yes,Good,No,No,Self Study,5.88,Yes,2024-05-13,2024-11-26,No,3,76.68,A,Pass,Placed,7.43,11
100131,Aditya Singh,Female,18.0,Computer Science ,3rd Year,Kochi,5.53,63.8,68.24,71.46,7.02,3.72,45.6,5.77,2.13,Yes,Good,No,No,Classroom,6.76,Yes,2022-01-22,2022-04-27,Yes,3,64.78,B,Pass,Looking for Job,,13
107981,Kavya Verma,Female,22.0,Business admin,Final Year,Chennai,2.92,62.07,66.03,71.86,6.91,8.39,31.4,6.48,0.0,Yes,Good,Yes,Yes,Online,2.74,Yes,2022-07-28,2023-02-01,No,2,62.28,B,Pass,Not Placed,,11
102668,Riya Das,Male,18.0,Information Technology,2nd Year,Mumbai,6.32,62.28,52.6,87.81,5.81,1.61,48.6,7.81,1.43,Yes,Good,No,Yes,Mixed,3.4,Yes,2021-12-15,2022-07-06,No,1,71.9,A,Pass,Looking for Job,,3
107139,Ishaan Das,Male,17.0,Mechanical,1st Year,Bangalore,2.69,65.24,83.14,51.22,6.02,5.75,66.2,9.97,2.39,Yes,Excellent,No,No,Online,7.33,Yes,08/13/2021,05/15/2022,No,6,59.83,C,Pass,Looking for Job,,11
103224,Aditya Khan,Male,17.0,Commerce,3rd Year,Kochi,4.37,74.63,63.68,81.34,5.27,6.33,26.5,7.5,2.6,Yes,Average,No,Yes,Self Study,7.75,Yes,2023-08-27,2024-05-14,No,3,71.15,A,Pass,Not Placed,,7
109375,Riya Rao,Male,23.0,Mechanical,1st Year,Chennai,7.3,,58.05,86.37,9.59,5.71,23.5,6.44,0.0,Yes,Average,No,No,ONLINE,4.99,Yes,2024-03-18,2024-12-12,No,2,79.28,A,Pass,Not Placed,,8
107694,Arjun Joshi,Male,21.0,Mechanical,1st Year,Mysore,2.89,83.26,64.33,72.86,6.59,6.33,99.8,6.69,2.93,Yes,Average,Yes,Yes,Coaching,6.18,Yes,2024-11-28,2025-06-25,Yes,0,68.02,B,Pass,Placed,6.38,9
105393,Priya Singh,Female,24.0,Business Administration,Final Year,Kolkata,4.9,71.55,41.94,84.74,4.38,5.3,23.2,8.6,3.75,Yes,Good,Yes,No,Mixed,7.36,No,2024-08-11,2024-11-18,No,1,62.84,B,Pass,Higher Studies,,8
100615,Priya Nair,Male,22.0,commerce,2nd Year,Delhi,6.83,77.0,91.8,61.49,7.28,6.39,33.6,5.82,0.0,Yes,Average,No,No,Coaching,3.73,Yes,2022-05-27,2022-11-30,No,2,74.55,A,Pass,Placed,5.41,10
109209,Nisha Nair,Female,19.0,Computer Science,1st Year,Delhi,6.59,59.47,61.9,64.44,6.35,7.77,65.2,8.13,1.11,Yes,Good,Yes,No,Self Study,6.82,Yes,2025-07-21,2026-04-12,No,1,70.02,A,Pass,Looking for Job,,7
101467,Priya Verma,Female,17.0,Mechanical,3rd Year,Pune,10.29,65.72,45.04,70.91,3.57,4.82,83.9,6.81,3.34,Yes,Excellent,No,No,Classroom,6.33,Yes,2024-01-18,2024-10-21,Yes,2,74.42,A,Pass,Looking for Job,,8
104498,Rohan Nair,Female,22.0,Computer Science,2nd Year,Kochi,6.21,85.61,86.18,67.58,9.26,4.41,32.6,9.26,3.26,Yes,Poor,Yes,No,Classroom,2.9,Yes,2021-08-30,2021-11-28,Yes,6,76.86,A,Pass,Not Placed,,6
103043,Vivaan Nair,Male,18.0,Electronics,2nd Year,Kolkata,11.74,85.91,84.89,57.6,9.14,4.03,63.1,7.43,0.0,Yes,Excellent,Yes,No,Coaching,5.01,Yes,2022-07-17,2022-12-23,Yes,2,98.15,A+,Pass,Placed,2.88,14
109127,Aditya Rao,Female,20.0,Information Technology,1st Year,Delhi,3.94,91.42,66.35,63.9,7.25,8.03,72.8,5.6,5.06,Yes,Good,Yes,No,Classroom,4.69,Yes,2023-08-26,2024-02-10,Yes,1,85.05,A+,Pass,Looking for Job,,7
102420,Aman Gupta,Male,25.0,Computer Science,2nd Year,Kolkata,10.41,100.0,67.53,60.57,5.6,2.57,44.2,7.32,6.86,Yes,Good,Yes,No,Self Study,5.85,Yes,2024-07-17,2024-11-23,Yes,7,90.43,A+,Pass,Placed,2.91,7
105086,Aditya Shetty,Male,21.0,Business Administration,1st Year,Chennai,2.2,80.42,,85.06,6.25,4.31,69.7,7.89,2.04,Yes,Good,No,No,Self Study,4.78,Yes,2023-10-24,2024-04-27,Yes,0,68.05,B,Pass,Higher Studies,,11
103295,Isha Gupta,MALE,21.0,Information Technology,1st Year,Hyderabad,4.07,64.25,63.88,61.12,4.14,3.59,82.6,6.46,4.44,Yes,Good,No,No,Classroom,8.19,Yes,2022-05-27,2022-09-13,No,1,59.17,C,Pass,Not Placed,,11
106738,Pooja Singh,Male,19.0,Computer Science,1st Year,Hyderabad,5.25,75.48,71.07,56.04,6.05,8.44,37.6,6.61,5.62,No,Excellent,No,No,Mixed,8.33,Yes,2024-09-01,2025-05-08,No,3,66.83,B,Pass,Not Placed,,16
101501,Aisha Reddy,Male,19.0,Information Technology,2nd Year,Coimbatore,1.79,59.57,67.9,53.52,8.16,9.44,60.4,7.59,2.75,Yes,Excellent,Yes,No,Coaching,7.3,Yes,2025-05-31,2026-02-11,Yes,1,50.69,C,Pass,Placed,10.29,11
109019,Kabir Rao,Male,23.0,Electronics,1st Year,Hyderabad,7.09,70.57,54.8,97.27,5.64,5.0,5.0,4.96,4.28,Yes,Good,No,No,Classroom,3.55,Yes,2024-09-11,2025-04-27,No,3,73.36,A,Pass,Placed,4.15,8
101522,Vivek Khan, Female,22.0,Computer Science,2nd Year,Kochi,5.42,91.97,84.7,95.13,6.29,4.75,62.5,8.22,6.19,Yes,Good,No,No,Self Study,5.31,No,2025-01-17,2025-06-20,No,0,76.46,A,Pass,Looking for Job,,11
111076,Nisha Das,Female,17.0,Business Administration,Final Year,Hyderabad,4.68,84.84,68.44,56.08,6.88,7.18,36.6,6.38,1.64,Yes,Good,No,No,Mixed,7.22,Yes,2025-04-10,2025-11-02,Yes,3,57.66,C,Pass,Not Placed,,7
104233,Arjun Reddy,Female,23.0,Mechanical,2nd Year,Kochi,4.97,53.24,63.52,43.93,5.94,5.41,41.0,6.5,1.46,Yes,Average,No,No,Self Study,7.25,Yes,2024-06-25,2024-10-31,Yes,3,53.21,C,Pass,Looking for Job,,5
107687,Aditya Nair,Male,23.0,Data Science,2nd Year,Coimbatore,6.19,85.44,51.5,35.55,6.83,5.92,33.1,5.16,2.48,Yes,Good,Yes,No,Classroom,3.86,Yes,2021-12-18,2022-03-13,No,4,64.69,B,Pass,Not Placed,,6
108821,Rahul Iyer,Male,25.0,Computer Science,3rd Year,Chennai,4.4,77.62,91.76,86.41,7.44,2.38,62.3,7.88,2.25,Yes,Average,No,No,Classroom,4.38,Yes,2024-01-23,2024-06-14,Yes,2,89.01,A+,Pass,Looking for Job,,9
104431,Meera Malhotra,Female,17.0,Business Administration,3rd Year,Mumbai,4.95,76.57,62.91,,6.92,6.1,50.9,5.45,1.35,Yes,Good,No,Yes, Online,5.33,Yes,2022-08-24,2023-05-09,No,4,76.43,A,Pass,Placed,5.87,5
100391,Ananya Patel,Male,17.0,Commerce,Final Year,Kolkata,5.14,71.7,83.8,55.79,4.93,3.2,32.6,6.2,0.84,Yes,Good,No,Yes,Self Study,6.52,Yes,2024-05-23,2024-11-05,No,1,63.18,B,Pass,Higher Studies,,9
105051,Diya Khan,Female,19.0,Information Technology,2nd Year,Kolkata,5.14,93.56,75.12,61.48,6.58,5.48,64.4,7.67,0.18,Yes,Excellent,No,No,Self Study,6.33,Yes,2022-11-09,2023-02-21,Yes,2,69.14,B,Pass,Not Placed,,14
107125,Riya Das,Female,22.0,Electronics,Final Year,Delhi,5.72,77.74,79.46,60.25,7.02,7.28,24.4,7.89,1.53,Yes,Average,Yes,No,Mixed,5.9,Yes,2021-08-26,2022-02-20,Yes,4,78.16,A,Pass,Not Placed,,8
105914,Aman Rao,Female,18.0,Electronics,3rd Year,Hyderabad,3.49,62.75,73.4,64.43,6.59,4.41,46.3,7.62,0.0,No,Good,Yes,No,Coaching,3.03,Yes,2025-06-10,2026-01-08,Yes,8,59.14,C,Pass,Not Placed,,9
108593,Aisha Gupta,Female,20.0,Data Science,Final Year,Bangalore,9.62,92.37,48.14,81.43,4.84,4.81,38.0,9.24,3.22,Yes,Average,Yes,No,Self Study,3.84,Yes,2021-11-12,2022-07-08,Yes,0,89.7,A+,Pass,Not Placed,,12
104807,Priya Singh,Female,25.0,Information Technology,Final Year,Pune,4.8,78.55,66.41,87.7,7.22,5.52,80.5,5.56,6.71,Yes,Good,No,Yes,Online,4.13,Yes,2024-10-31,2025-01-26,No,2,64.41,B,Pass,Placed,4.38,9
110878,Aarav Sharma,Male,21.0,Computer Science,3rd Year,Kolkata,7.71,80.63,68.04,82.97,5.94,8.75,81.2,7.83,1.7,Yes,Average,Yes,Yes,Classroom,4.28,Yes,2021-12-25,2022-07-07,No,1,78.87,A,Pass,Placed,5.23,8
108239,Ishaan Mehta,Female,18.0,Computer Science,1st Year,Coimbatore,8.39,59.78,55.94,68.57,7.98,5.64,51.0,6.22,5.7,Yes,Good,No,No,Classroom,4.62,Yes,2025-02-12,2025-06-13,Yes,3,66.63,B,Pass,Not Placed,,8
108045,Diya Nair,Male,25.0,Information Technology,Final Year,Mysore,4.95,87.45,80.47,64.36,9.33,3.88,68.6,7.45,2.09,No,Average,No,No,Classroom,4.18,Yes,2024-05-14,2024-09-29,Yes,1,76.88,A,Pass,Placed,5.84,9
111892,Karan Patel,Female,19.0,Data Science,Final Year,Coimbatore,5.44,84.14,,25.73,5.81,5.26,5.0,7.86,0.48,Yes,Good,No,No,Self Study,6.6,Yes,2022-07-09,2022-11-12,Yes,1,58.7,C,Pass,Placed,5.05,6
103994,Pooja Joshi,Male,22.0,Business Administration,Final Year,Kochi,8.86,79.2,50.72,72.57,5.51,6.86,78.5,9.73,3.97,Yes,Poor,Yes,No,Classroom,5.39,No,2021-08-20,2021-11-23,Yes,0,76.49,A,Pass,Not Placed,,7
111615,Isha Kapoor,Female,25.0,Electronics,2nd Year,Hyderabad,4.09,75.65,73.6,42.39,7.79,4.08,71.2,5.43,3.24,Yes,Average,Yes,No,Coaching,7.69,Yes,2021-07-15,2021-11-21,No,4,60.2,B,Pass,Placed,6.15,9
106610,Aman Kapoor,Male,17.0,Business Administration,2nd Year,Kolkata,7.52,78.19,56.77,52.08,4.18,3.17,60.7,8.71,2.97,Yes,Good,Yes,No,Self Study,5.57,Yes,2021-11-16,2022-08-18,No,1,62.57,B,Pass,Placed,6.22,6
105320,Rahul Kapoor,Male,25.0,Computer Science,1st Year,Bangalore,4.6,80.7,100.0,54.46,7.16,7.38,31.2,9.58,3.13,Yes,Good,Yes,No,Mixed,3.19,Yes,2024-02-17,2024-11-14,No,1,76.53,A,Pass,Looking for Job,,7
111967,Meera Patel,Male,20.0,Computer Science,3rd Year,Kolkata,5.53,81.37,73.94,82.03,7.02,5.09,57.9,9.53,2.76,Yes,Good,Yes,No,Classroom,4.33,Yes,2024-04-24,2024-07-17,No,1,100.0,A+,Pass,Not Placed,,9
107120,Neha Singh,Male,18.0,Data science,Final Year,Mumbai,10.64,65.04,81.37,66.43,6.39,7.58,30.7,6.7,6.55,Yes,Excellent,No,Yes,Self Study,5.2,Yes,2022-03-10,2022-05-29,No,2,100.0,A+,Pass,Not Placed,,13
102422,Kavya Das,Male,24.0,Business Administration,2nd Year,Kochi,6.33,67.43,69.25,72.12,7.12,4.38,5.0,8.49,1.33,Yes,Excellent,No,Yes,Self Study,2.8,Yes,2022-05-08,2023-01-20,Yes,4,77.72,A,Pass,Placed,8.19,7
105605,Reyansh Gupta,female,21.0,Electronics,Final Year,Coimbatore,4.1,78.46,88.96,58.89,5.54,4.14,59.6,4.63,3.61,Yes,Average,No,No,Online,8.26,Yes,2023-01-21,2023-06-24,Yes,2,64.18,B,Pass,Looking for Job,,7
101751,Sneha Kapoor,Male,22.0,Computer Science,2nd Year,Mysore,6.25,76.34,67.68,68.82,6.88,2.24,40.6,7.01,3.49,Yes,Good,Yes,No,Self Study,4.11,Yes,2024-02-15,2024-10-26,Yes,3,72.28,A,Pass,Not Placed,,9
110951,Ananya Mehta,Male,18.0,Business Administration,1st Year,Mysore,5.67,72.35,,68.77,7.3,2.84,74.3,6.9,2.29,Yes,Poor,Yes,No,Self Study,3.75,Yes,2024-09-05,2025-05-18,Yes,4,87.92,A+,Pass,Not Placed,,8
111816,Aisha Verma,Female,19.0,Computer Science,1st Year,Kolkata,1.98,77.04,82.95,65.24,7.08,6.9,5.8,6.54,2.89,Yes,good,No,No,Self Study,5.5,Yes,2022-07-13,2022-10-30,No,2,68.1,B,Pass,Looking for Job,,10
100339,Arjun Joshi,Male,25.0,Data Science,2nd Year,Kochi,3.93,86.72,61.11,62.01,7.56,6.87,68.6,6.72,1.67,Yes,Average,Yes,Yes,Coaching,5.74,Yes,2025-03-03,2025-11-22,No,0,64.24,B,Pass,Not Placed,,8
108408,Ananya Iyer,Male,18.0,Data Science,3rd Year,Delhi,3.62,68.98,92.87,41.32,6.15,2.11,74.3,6.46,3.82,Yes, Average,No,No,Online,5.85,Yes,2022-02-06,2022-07-12,No,2,59.74,C,Pass,Not Placed,,8
101342,Pooja Iyer,Male,24.0,Business Administration,2nd Year,Pune,8.3,84.37,53.92,73.09,7.08,3.06,83.7,8.13,1.93,Yes,Average,No,Yes,self study,4.7,Yes,2022-10-10,2023-04-06,No,4,74.74,A,Pass,Not Placed,,11
